lat,lon,depth,geometry
45.25,12.1792,-0.0,POINT (45.25 12.179200172424316)
45.25,12.1833,-0.0,POINT (45.25 12.183300018310547)
45.25,12.1875,-0.0,POINT (45.25 12.1875)
45.25,12.1917,-0.0,POINT (45.25 12.191699981689453)
45.25,12.1958,-0.0,POINT (45.25 12.195799827575684)
45.25,12.2,-0.0,POINT (45.25 12.199999809265137)
45.25,12.2042,-0.0,POINT (45.25 12.20419979095459)
45.25,12.2083,-0.0,POINT (45.25 12.20829963684082)
45.25,12.2125,-0.0,POINT (45.25 12.212499618530273)
45.25,12.2167,-0.0,POINT (45.25 12.216699600219727)
45.25,12.2208,-0.0,POINT (45.25 12.220800399780273)
45.25,12.225,-0.0,POINT (45.25 12.225000381469727)
45.25,12.2292,-0.308,POINT (45.25 12.22920036315918)
45.25,12.2333,-0.4268,POINT (45.25 12.23330020904541)
45.25,12.2375,-0.5859,POINT (45.25 12.237500190734863)
45.25,12.2417,-0.7956,POINT (45.25 12.241700172424316)
45.25,12.2458,-0.9881,POINT (45.25 12.245800018310547)
45.25,12.25,-1.2966,POINT (45.25 12.25)
45.25,12.2542,-1.4483,POINT (45.25 12.254199981689453)
45.25,12.2583,-1.4,POINT (45.25 12.258299827575684)
45.25,12.2625,-1.5745,POINT (45.25 12.262499809265137)
45.25,12.2667,-2.3137,POINT (45.25 12.26669979095459)
45.25,12.2708,-2.1127,POINT (45.25 12.27079963684082)
45.25,12.275,-1.6967,POINT (45.25 12.274999618530273)
45.25,12.2792,-1.4226,POINT (45.25 12.279199600219727)
45.25,12.2833,-1.1468,POINT (45.25 12.283300399780273)
45.25,12.2875,-1.0975,POINT (45.25 12.287500381469727)
45.25,12.2917,-1.0773,POINT (45.25 12.29170036315918)
45.25,12.2958,-0.0,POINT (45.25 12.29580020904541)
45.25,12.3,-5.7892,POINT (45.25 12.300000190734863)
45.25,12.3042,-6.0747,POINT (45.25 12.304200172424316)
45.25,12.3083,-6.7277,POINT (45.25 12.308300018310547)
45.25,12.3125,-7.7924,POINT (45.25 12.3125)
45.25,12.3167,-8.9611,POINT (45.25 12.316699981689453)
45.25,12.3208,-10.1142,POINT (45.25 12.320799827575684)
45.25,12.325,-11.2133,POINT (45.25 12.324999809265137)
45.25,12.3292,-12.2678,POINT (45.25 12.32919979095459)
45.25,12.3333,-13.3802,POINT (45.25 12.33329963684082)
45.25,12.3375,-14.3234,POINT (45.25 12.337499618530273)
45.25,12.3417,-14.9663,POINT (45.25 12.341699600219727)
45.25,12.3458,-15.2278,POINT (45.25 12.345800399780273)
45.25,12.35,-15.1354,POINT (45.25 12.350000381469727)
45.25,12.3542,-15.0129,POINT (45.25 12.35420036315918)
45.25,12.3583,-15.3255,POINT (45.25 12.35830020904541)
45.25,12.3625,-15.888,POINT (45.25 12.362500190734863)
45.25,12.3667,-16.3177,POINT (45.25 12.366700172424316)
45.25,12.3708,-16.6711,POINT (45.25 12.370800018310547)
45.25,12.375,-17.0254,POINT (45.25 12.375)
45.25,12.3792,-17.4521,POINT (45.25 12.379199981689453)
45.25,12.3833,-17.9326,POINT (45.25 12.383299827575684)
45.25,12.3875,-18.4192,POINT (45.25 12.387499809265137)
45.25,12.3917,-18.8674,POINT (45.25 12.39169979095459)
45.25,12.3958,-19.2675,POINT (45.25 12.39579963684082)
45.25,12.4,-19.6323,POINT (45.25 12.399999618530273)
45.25,12.4042,-19.9615,POINT (45.25 12.404199600219727)
45.25,12.4083,-20.2763,POINT (45.25 12.408300399780273)
45.25,12.4125,-20.5642,POINT (45.25 12.412500381469727)
45.25,12.4167,-20.8323,POINT (45.25 12.41670036315918)
45.25,12.4208,-21.0763,POINT (45.25 12.42080020904541)
45.25,12.425,-21.3326,POINT (45.25 12.425000190734863)
45.25,12.4292,-21.6313,POINT (45.25 12.429200172424316)
45.25,12.4333,-21.9301,POINT (45.25 12.433300018310547)
45.25,12.4375,-22.0972,POINT (45.25 12.4375)
45.25,12.4417,-22.176,POINT (45.25 12.441699981689453)
45.25,12.4458,-22.1898,POINT (45.25 12.445799827575684)
45.25,12.45,-22.1804,POINT (45.25 12.449999809265137)
45.25,12.4542,-22.1897,POINT (45.25 12.45419979095459)
45.25,12.4583,-22.2573,POINT (45.25 12.45829963684082)
45.25,12.4625,-22.4093,POINT (45.25 12.462499618530273)
45.25,12.4667,-22.6051,POINT (45.25 12.466699600219727)
45.25,12.4708,-22.773,POINT (45.25 12.470800399780273)
45.25,12.475,-22.8876,POINT (45.25 12.475000381469727)
45.25,12.4792,-22.9654,POINT (45.25 12.47920036315918)
45.25,12.4833,-23.025,POINT (45.25 12.48330020904541)
45.25,12.4875,-23.0371,POINT (45.25 12.487500190734863)
45.25,12.4917,-23.0206,POINT (45.25 12.491700172424316)
45.25,12.4958,-23.005,POINT (45.25 12.495800018310547)
45.25,12.5,-22.9891,POINT (45.25 12.5)
45.25,12.5042,-22.967,POINT (45.25 12.504199981689453)
45.25,12.5083,-22.9404,POINT (45.25 12.508299827575684)
45.25,12.5125,-22.9197,POINT (45.25 12.512499809265137)
45.25,12.5167,-22.9251,POINT (45.25 12.51669979095459)
45.25,12.5208,-22.9881,POINT (45.25 12.52079963684082)
45.25,12.525,-23.1442,POINT (45.25 12.524999618530273)
45.25,12.5292,-23.4099,POINT (45.25 12.529199600219727)
45.25,12.5333,-23.7736,POINT (45.25 12.533300399780273)
45.25,12.5375,-24.2513,POINT (45.25 12.537500381469727)
45.25,12.5417,-24.9984,POINT (45.25 12.54170036315918)
45.25,12.5458,-25.32,POINT (45.25 12.54580020904541)
45.25,12.55,-25.5234,POINT (45.25 12.550000190734863)
45.25,12.5542,-25.6677,POINT (45.25 12.554200172424316)
45.25,12.5583,-25.7877,POINT (45.25 12.558300018310547)
45.25,12.5625,-25.8839,POINT (45.25 12.5625)
45.25,12.5667,-25.9499,POINT (45.25 12.566699981689453)
45.25,12.5708,-25.9928,POINT (45.25 12.570799827575684)
45.25,12.575,-26.0342,POINT (45.25 12.574999809265137)
45.25,12.5792,-26.0788,POINT (45.25 12.57919979095459)
45.2542,12.1208,-0.0,POINT (45.25419998168945 12.120800018310547)
45.2542,12.125,-0.0,POINT (45.25419998168945 12.125)
45.2542,12.1292,-0.0,POINT (45.25419998168945 12.129199981689453)
45.2542,12.1333,-0.0,POINT (45.25419998168945 12.133299827575684)
45.2542,12.1375,-0.0,POINT (45.25419998168945 12.137499809265137)
45.2542,12.1417,-0.0,POINT (45.25419998168945 12.14169979095459)
45.2542,12.1458,-0.0,POINT (45.25419998168945 12.14579963684082)
45.2542,12.15,-0.0,POINT (45.25419998168945 12.149999618530273)
45.2542,12.1542,-0.0,POINT (45.25419998168945 12.154199600219727)
45.2542,12.1583,-0.0,POINT (45.25419998168945 12.158300399780273)
45.2542,12.1625,-0.0,POINT (45.25419998168945 12.162500381469727)
45.2542,12.1667,-0.0,POINT (45.25419998168945 12.16670036315918)
45.2542,12.1708,-0.4275,POINT (45.25419998168945 12.17080020904541)
45.2542,12.175,-0.0,POINT (45.25419998168945 12.175000190734863)
45.2542,12.1792,-0.0,POINT (45.25419998168945 12.179200172424316)
45.2542,12.1833,-0.0,POINT (45.25419998168945 12.183300018310547)
45.2542,12.1875,-0.0,POINT (45.25419998168945 12.1875)
45.2542,12.1917,-0.0,POINT (45.25419998168945 12.191699981689453)
45.2542,12.1958,-0.0,POINT (45.25419998168945 12.195799827575684)
45.2542,12.2,-0.0,POINT (45.25419998168945 12.199999809265137)
45.2542,12.2042,-0.0,POINT (45.25419998168945 12.20419979095459)
45.2542,12.2083,-0.0,POINT (45.25419998168945 12.20829963684082)
45.2542,12.2125,-0.0,POINT (45.25419998168945 12.212499618530273)
45.2542,12.2167,-0.0,POINT (45.25419998168945 12.216699600219727)
45.2542,12.2208,-0.0,POINT (45.25419998168945 12.220800399780273)
45.2542,12.225,-0.239,POINT (45.25419998168945 12.225000381469727)
45.2542,12.2292,-0.6107,POINT (45.25419998168945 12.22920036315918)
45.2542,12.2333,-0.5146,POINT (45.25419998168945 12.23330020904541)
45.2542,12.2375,-0.3581,POINT (45.25419998168945 12.237500190734863)
45.2542,12.2417,-0.7008,POINT (45.25419998168945 12.241700172424316)
45.2542,12.2458,-1.0458,POINT (45.25419998168945 12.245800018310547)
45.2542,12.25,-1.124,POINT (45.25419998168945 12.25)
45.2542,12.2542,-1.3529,POINT (45.25419998168945 12.254199981689453)
45.2542,12.2583,-1.2485,POINT (45.25419998168945 12.258299827575684)
45.2542,12.2625,-1.6336,POINT (45.25419998168945 12.262499809265137)
45.2542,12.2667,-3.4711,POINT (45.25419998168945 12.26669979095459)
45.2542,12.2708,-1.7447,POINT (45.25419998168945 12.27079963684082)
45.2542,12.275,-1.3363,POINT (45.25419998168945 12.274999618530273)
45.2542,12.2792,-1.3023,POINT (45.25419998168945 12.279199600219727)
45.2542,12.2833,-1.1348,POINT (45.25419998168945 12.283300399780273)
45.2542,12.2875,-0.9888,POINT (45.25419998168945 12.287500381469727)
45.2542,12.2917,-1.24,POINT (45.25419998168945 12.29170036315918)
45.2542,12.2958,-0.0,POINT (45.25419998168945 12.29580020904541)
45.2542,12.3,-5.9458,POINT (45.25419998168945 12.300000190734863)
45.2542,12.3042,-5.7032,POINT (45.25419998168945 12.304200172424316)
45.2542,12.3083,-6.2006,POINT (45.25419998168945 12.308300018310547)
45.2542,12.3125,-7.2739,POINT (45.25419998168945 12.3125)
45.2542,12.3167,-8.5547,POINT (45.25419998168945 12.316699981689453)
45.2542,12.3208,-9.8572,POINT (45.25419998168945 12.320799827575684)
45.2542,12.325,-11.0765,POINT (45.25419998168945 12.324999809265137)
45.2542,12.3292,-12.1919,POINT (45.25419998168945 12.32919979095459)
45.2542,12.3333,-13.2077,POINT (45.25419998168945 12.33329963684082)
45.2542,12.3375,-14.0604,POINT (45.25419998168945 12.337499618530273)
45.2542,12.3417,-14.6817,POINT (45.25419998168945 12.341699600219727)
45.2542,12.3458,-15.0167,POINT (45.25419998168945 12.345800399780273)
45.2542,12.35,-15.0687,POINT (45.25419998168945 12.350000381469727)
45.2542,12.3542,-14.9924,POINT (45.25419998168945 12.35420036315918)
45.2542,12.3583,-15.1983,POINT (45.25419998168945 12.35830020904541)
45.2542,12.3625,-15.7,POINT (45.25419998168945 12.362500190734863)
45.2542,12.3667,-16.1779,POINT (45.25419998168945 12.366700172424316)
45.2542,12.3708,-16.5459,POINT (45.25419998168945 12.370800018310547)
45.2542,12.375,-16.8853,POINT (45.25419998168945 12.375)
45.2542,12.3792,-17.2876,POINT (45.25419998168945 12.379199981689453)
45.2542,12.3833,-17.7661,POINT (45.25419998168945 12.383299827575684)
45.2542,12.3875,-18.2442,POINT (45.25419998168945 12.387499809265137)
45.2542,12.3917,-18.6865,POINT (45.25419998168945 12.39169979095459)
45.2542,12.3958,-19.0914,POINT (45.25419998168945 12.39579963684082)
45.2542,12.4,-19.455,POINT (45.25419998168945 12.399999618530273)
45.2542,12.4042,-19.777,POINT (45.25419998168945 12.404199600219727)
45.2542,12.4083,-20.0602,POINT (45.25419998168945 12.408300399780273)
45.2542,12.4125,-20.2989,POINT (45.25419998168945 12.412500381469727)
45.2542,12.4167,-20.5342,POINT (45.25419998168945 12.41670036315918)
45.2542,12.4208,-20.7689,POINT (45.25419998168945 12.42080020904541)
45.2542,12.425,-21.0262,POINT (45.25419998168945 12.425000190734863)
45.2542,12.4292,-21.362,POINT (45.25419998168945 12.429200172424316)
45.2542,12.4333,-21.7056,POINT (45.25419998168945 12.433300018310547)
45.2542,12.4375,-21.9709,POINT (45.25419998168945 12.4375)
45.2542,12.4417,-22.123,POINT (45.25419998168945 12.441699981689453)
45.2542,12.4458,-22.1639,POINT (45.25419998168945 12.445799827575684)
45.2542,12.45,-22.1666,POINT (45.25419998168945 12.449999809265137)
45.2542,12.4542,-22.1792,POINT (45.25419998168945 12.45419979095459)
45.2542,12.4583,-22.2353,POINT (45.25419998168945 12.45829963684082)
45.2542,12.4625,-22.3481,POINT (45.25419998168945 12.462499618530273)
45.2542,12.4667,-22.4936,POINT (45.25419998168945 12.466699600219727)
45.2542,12.4708,-22.6353,POINT (45.25419998168945 12.470800399780273)
45.2542,12.475,-22.7563,POINT (45.25419998168945 12.475000381469727)
45.2542,12.4792,-22.8611,POINT (45.25419998168945 12.47920036315918)
45.2542,12.4833,-22.9536,POINT (45.25419998168945 12.48330020904541)
45.2542,12.4875,-22.9922,POINT (45.25419998168945 12.487500190734863)
45.2542,12.4917,-22.9867,POINT (45.25419998168945 12.491700172424316)
45.2542,12.4958,-22.9944,POINT (45.25419998168945 12.495800018310547)
45.2542,12.5,-23.0006,POINT (45.25419998168945 12.5)
45.2542,12.5042,-22.9918,POINT (45.25419998168945 12.504199981689453)
45.2542,12.5083,-22.9707,POINT (45.25419998168945 12.508299827575684)
45.2542,12.5125,-22.9476,POINT (45.25419998168945 12.512499809265137)
45.2542,12.5167,-22.9378,POINT (45.25419998168945 12.51669979095459)
45.2542,12.5208,-22.9627,POINT (45.25419998168945 12.52079963684082)
45.2542,12.525,-23.044,POINT (45.25419998168945 12.524999618530273)
45.2542,12.5292,-23.1953,POINT (45.25419998168945 12.529199600219727)
45.2542,12.5333,-23.4202,POINT (45.25419998168945 12.533300399780273)
45.2542,12.5375,-23.7311,POINT (45.25419998168945 12.537500381469727)
45.2542,12.5417,-24.2001,POINT (45.25419998168945 12.54170036315918)
45.2542,12.5458,-24.8156,POINT (45.25419998168945 12.54580020904541)
45.2542,12.55,-25.2265,POINT (45.25419998168945 12.550000190734863)
45.2542,12.5542,-25.4889,POINT (45.25419998168945 12.554200172424316)
45.2542,12.5583,-25.6811,POINT (45.25419998168945 12.558300018310547)
45.2542,12.5625,-25.8193,POINT (45.25419998168945 12.5625)
45.2542,12.5667,-25.9071,POINT (45.25419998168945 12.566699981689453)
45.2542,12.5708,-25.9569,POINT (45.25419998168945 12.570799827575684)
45.2542,12.575,-25.9908,POINT (45.25419998168945 12.574999809265137)
45.2542,12.5792,-26.0359,POINT (45.25419998168945 12.57919979095459)
45.2583,12.1208,-0.0,POINT (45.25830078125 12.120800018310547)
45.2583,12.125,-0.0,POINT (45.25830078125 12.125)
45.2583,12.1292,-0.0,POINT (45.25830078125 12.129199981689453)
45.2583,12.1333,-0.0,POINT (45.25830078125 12.133299827575684)
45.2583,12.1375,-0.0,POINT (45.25830078125 12.137499809265137)
45.2583,12.1417,-0.0,POINT (45.25830078125 12.14169979095459)
45.2583,12.1458,-0.0,POINT (45.25830078125 12.14579963684082)
45.2583,12.15,-0.0,POINT (45.25830078125 12.149999618530273)
45.2583,12.1542,-0.0,POINT (45.25830078125 12.154199600219727)
45.2583,12.1583,-0.3213,POINT (45.25830078125 12.158300399780273)
45.2583,12.1625,-0.0,POINT (45.25830078125 12.162500381469727)
45.2583,12.1667,-0.0,POINT (45.25830078125 12.16670036315918)
45.2583,12.1708,-0.616,POINT (45.25830078125 12.17080020904541)
45.2583,12.175,-0.7267,POINT (45.25830078125 12.175000190734863)
45.2583,12.1792,-0.8297,POINT (45.25830078125 12.179200172424316)
45.2583,12.1833,-0.7657,POINT (45.25830078125 12.183300018310547)
45.2583,12.1875,-0.0,POINT (45.25830078125 12.1875)
45.2583,12.1917,-0.0,POINT (45.25830078125 12.191699981689453)
45.2583,12.1958,-0.0,POINT (45.25830078125 12.195799827575684)
45.2583,12.2,-0.0,POINT (45.25830078125 12.199999809265137)
45.2583,12.2042,-0.0,POINT (45.25830078125 12.20419979095459)
45.2583,12.2083,-0.0,POINT (45.25830078125 12.20829963684082)
45.2583,12.2125,-0.0,POINT (45.25830078125 12.212499618530273)
45.2583,12.2167,-0.0,POINT (45.25830078125 12.216699600219727)
45.2583,12.2208,-0.6335,POINT (45.25830078125 12.220800399780273)
45.2583,12.225,-0.73,POINT (45.25830078125 12.225000381469727)
45.2583,12.2292,-0.828,POINT (45.25830078125 12.22920036315918)
45.2583,12.2333,-0.783,POINT (45.25830078125 12.23330020904541)
45.2583,12.2375,-0.7202,POINT (45.25830078125 12.237500190734863)
45.2583,12.2417,-0.7635,POINT (45.25830078125 12.241700172424316)
45.2583,12.2458,-1.0349,POINT (45.25830078125 12.245800018310547)
45.2583,12.25,-1.1074,POINT (45.25830078125 12.25)
45.2583,12.2542,-1.278,POINT (45.25830078125 12.254199981689453)
45.2583,12.2583,-1.335,POINT (45.25830078125 12.258299827575684)
45.2583,12.2625,-2.4871,POINT (45.25830078125 12.262499809265137)
45.2583,12.2667,-1.86,POINT (45.25830078125 12.26669979095459)
45.2583,12.2708,-1.6188,POINT (45.25830078125 12.27079963684082)
45.2583,12.275,-1.5937,POINT (45.25830078125 12.274999618530273)
45.2583,12.2792,-1.4026,POINT (45.25830078125 12.279199600219727)
45.2583,12.2833,-1.1739,POINT (45.25830078125 12.283300399780273)
45.2583,12.2875,-1.0844,POINT (45.25830078125 12.287500381469727)
45.2583,12.2917,-2.383,POINT (45.25830078125 12.29170036315918)
45.2583,12.2958,-1.2335,POINT (45.25830078125 12.29580020904541)
45.2583,12.3,-3.4819,POINT (45.25830078125 12.300000190734863)
45.2583,12.3042,-3.3807,POINT (45.25830078125 12.304200172424316)
45.2583,12.3083,-4.8834,POINT (45.25830078125 12.308300018310547)
45.2583,12.3125,-6.5064,POINT (45.25830078125 12.3125)
45.2583,12.3167,-8.1188,POINT (45.25830078125 12.316699981689453)
45.2583,12.3208,-9.6492,POINT (45.25830078125 12.320799827575684)
45.2583,12.325,-11.0129,POINT (45.25830078125 12.324999809265137)
45.2583,12.3292,-12.1962,POINT (45.25830078125 12.32919979095459)
45.2583,12.3333,-13.1545,POINT (45.25830078125 12.33329963684082)
45.2583,12.3375,-13.9607,POINT (45.25830078125 12.337499618530273)
45.2583,12.3417,-14.6125,POINT (45.25830078125 12.341699600219727)
45.2583,12.3458,-15.0674,POINT (45.25830078125 12.345800399780273)
45.2583,12.35,-15.2684,POINT (45.25830078125 12.350000381469727)
45.2583,12.3542,-15.1854,POINT (45.25830078125 12.35420036315918)
45.2583,12.3583,-15.0558,POINT (45.25830078125 12.35830020904541)
45.2583,12.3625,-15.4662,POINT (45.25830078125 12.362500190734863)
45.2583,12.3667,-16.023,POINT (45.25830078125 12.366700172424316)
45.2583,12.3708,-16.4139,POINT (45.25830078125 12.370800018310547)
45.2583,12.375,-16.7377,POINT (45.25830078125 12.375)
45.2583,12.3792,-17.0857,POINT (45.25830078125 12.379199981689453)
45.2583,12.3833,-17.5503,POINT (45.25830078125 12.383299827575684)
45.2583,12.3875,-18.0517,POINT (45.25830078125 12.387499809265137)
45.2583,12.3917,-18.5078,POINT (45.25830078125 12.39169979095459)
45.2583,12.3958,-18.9262,POINT (45.25830078125 12.39579963684082)
45.2583,12.4,-19.2831,POINT (45.25830078125 12.399999618530273)
45.2583,12.4042,-19.5812,POINT (45.25830078125 12.404199600219727)
45.2583,12.4083,-19.8228,POINT (45.25830078125 12.408300399780273)
45.2583,12.4125,-20.0155,POINT (45.25830078125 12.412500381469727)
45.2583,12.4167,-20.213,POINT (45.25830078125 12.41670036315918)
45.2583,12.4208,-20.4152,POINT (45.25830078125 12.42080020904541)
45.2583,12.425,-20.6363,POINT (45.25830078125 12.425000190734863)
45.2583,12.4292,-20.9679,POINT (45.25830078125 12.429200172424316)
45.2583,12.4333,-21.3462,POINT (45.25830078125 12.433300018310547)
45.2583,12.4375,-21.6854,POINT (45.25830078125 12.4375)
45.2583,12.4417,-21.9384,POINT (45.25830078125 12.441699981689453)
45.2583,12.4458,-22.0371,POINT (45.25830078125 12.445799827575684)
45.2583,12.45,-22.0704,POINT (45.25830078125 12.449999809265137)
45.2583,12.4542,-22.0959,POINT (45.25830078125 12.45419979095459)
45.2583,12.4583,-22.1491,POINT (45.25830078125 12.45829963684082)
45.2583,12.4625,-22.2459,POINT (45.25830078125 12.462499618530273)
45.2583,12.4667,-22.3661,POINT (45.25830078125 12.466699600219727)
45.2583,12.4708,-22.4883,POINT (45.25830078125 12.470800399780273)
45.2583,12.475,-22.6026,POINT (45.25830078125 12.475000381469727)
45.2583,12.4792,-22.7086,POINT (45.25830078125 12.47920036315918)
45.2583,12.4833,-22.8029,POINT (45.25830078125 12.48330020904541)
45.2583,12.4875,-22.8656,POINT (45.25830078125 12.487500190734863)
45.2583,12.4917,-22.9019,POINT (45.25830078125 12.491700172424316)
45.2583,12.4958,-22.9401,POINT (45.25830078125 12.495800018310547)
45.2583,12.5,-22.979,POINT (45.25830078125 12.5)
45.2583,12.5042,-23.0046,POINT (45.25830078125 12.504199981689453)
45.2583,12.5083,-23.0041,POINT (45.25830078125 12.508299827575684)
45.2583,12.5125,-22.9911,POINT (45.25830078125 12.512499809265137)
45.2583,12.5167,-22.9783,POINT (45.25830078125 12.51669979095459)
45.2583,12.5208,-22.9822,POINT (45.25830078125 12.52079963684082)
45.2583,12.525,-23.0174,POINT (45.25830078125 12.524999618530273)
45.2583,12.5292,-23.0941,POINT (45.25830078125 12.529199600219727)
45.2583,12.5333,-23.2176,POINT (45.25830078125 12.533300399780273)
45.2583,12.5375,-23.3981,POINT (45.25830078125 12.537500381469727)
45.2583,12.5417,-23.6716,POINT (45.25830078125 12.54170036315918)
45.2583,12.5458,-24.098,POINT (45.25830078125 12.54580020904541)
45.2583,12.55,-24.6519,POINT (45.25830078125 12.550000190734863)
45.2583,12.5542,-25.1364,POINT (45.25830078125 12.554200172424316)
45.2583,12.5583,-25.4767,POINT (45.25830078125 12.558300018310547)
45.2583,12.5625,-25.7044,POINT (45.25830078125 12.5625)
45.2583,12.5667,-25.8391,POINT (45.25830078125 12.566699981689453)
45.2583,12.5708,-25.9073,POINT (45.25830078125 12.570799827575684)
45.2583,12.575,-25.94,POINT (45.25830078125 12.574999809265137)
45.2583,12.5792,-25.9686,POINT (45.25830078125 12.57919979095459)
45.2625,12.1208,-0.0,POINT (45.26250076293945 12.120800018310547)
45.2625,12.125,-0.0,POINT (45.26250076293945 12.125)
45.2625,12.1292,-0.0,POINT (45.26250076293945 12.129199981689453)
45.2625,12.1333,-0.0,POINT (45.26250076293945 12.133299827575684)
45.2625,12.1375,-0.0,POINT (45.26250076293945 12.137499809265137)
45.2625,12.1417,-0.0,POINT (45.26250076293945 12.14169979095459)
45.2625,12.1458,-0.0,POINT (45.26250076293945 12.14579963684082)
45.2625,12.15,-0.0,POINT (45.26250076293945 12.149999618530273)
45.2625,12.1542,-0.0,POINT (45.26250076293945 12.154199600219727)
45.2625,12.1583,-0.4708,POINT (45.26250076293945 12.158300399780273)
45.2625,12.1625,-0.72,POINT (45.26250076293945 12.162500381469727)
45.2625,12.1667,-0.7602,POINT (45.26250076293945 12.16670036315918)
45.2625,12.1708,-0.8226,POINT (45.26250076293945 12.17080020904541)
45.2625,12.175,-0.9727,POINT (45.26250076293945 12.175000190734863)
45.2625,12.1792,-0.9809,POINT (45.26250076293945 12.179200172424316)
45.2625,12.1833,-0.9574,POINT (45.26250076293945 12.183300018310547)
45.2625,12.1875,-0.9707,POINT (45.26250076293945 12.1875)
45.2625,12.1917,-0.9166,POINT (45.26250076293945 12.191699981689453)
45.2625,12.1958,-0.861,POINT (45.26250076293945 12.195799827575684)
45.2625,12.2,-0.6242,POINT (45.26250076293945 12.199999809265137)
45.2625,12.2042,-0.0,POINT (45.26250076293945 12.20419979095459)
45.2625,12.2083,-0.0,POINT (45.26250076293945 12.20829963684082)
45.2625,12.2125,-0.0,POINT (45.26250076293945 12.212499618530273)
45.2625,12.2167,-0.0,POINT (45.26250076293945 12.216699600219727)
45.2625,12.2208,-0.4438,POINT (45.26250076293945 12.220800399780273)
45.2625,12.225,-0.3337,POINT (45.26250076293945 12.225000381469727)
45.2625,12.2292,-0.7267,POINT (45.26250076293945 12.22920036315918)
45.2625,12.2333,-1.1683,POINT (45.26250076293945 12.23330020904541)
45.2625,12.2375,-1.2405,POINT (45.26250076293945 12.237500190734863)
45.2625,12.2417,-1.0247,POINT (45.26250076293945 12.241700172424316)
45.2625,12.2458,-0.8117,POINT (45.26250076293945 12.245800018310547)
45.2625,12.25,-1.08,POINT (45.26250076293945 12.25)
45.2625,12.2542,-1.4567,POINT (45.26250076293945 12.254199981689453)
45.2625,12.2583,-1.5087,POINT (45.26250076293945 12.258299827575684)
45.2625,12.2625,-1.6887,POINT (45.26250076293945 12.262499809265137)
45.2625,12.2667,-1.4887,POINT (45.26250076293945 12.26669979095459)
45.2625,12.2708,-1.3576,POINT (45.26250076293945 12.27079963684082)
45.2625,12.275,-1.5167,POINT (45.26250076293945 12.274999618530273)
45.2625,12.2792,-1.4532,POINT (45.26250076293945 12.279199600219727)
45.2625,12.2833,-1.3897,POINT (45.26250076293945 12.283300399780273)
45.2625,12.2875,-1.3958,POINT (45.26250076293945 12.287500381469727)
45.2625,12.2917,-2.614,POINT (45.26250076293945 12.29170036315918)
45.2625,12.2958,-0.9921,POINT (45.26250076293945 12.29580020904541)
45.2625,12.3,-2.1242,POINT (45.26250076293945 12.300000190734863)
45.2625,12.3042,-3.1196,POINT (45.26250076293945 12.304200172424316)
45.2625,12.3083,-4.3671,POINT (45.26250076293945 12.308300018310547)
45.2625,12.3125,-5.9809,POINT (45.26250076293945 12.3125)
45.2625,12.3167,-7.774,POINT (45.26250076293945 12.316699981689453)
45.2625,12.3208,-9.5065,POINT (45.26250076293945 12.320799827575684)
45.2625,12.325,-10.9717,POINT (45.26250076293945 12.324999809265137)
45.2625,12.3292,-12.2113,POINT (45.26250076293945 12.32919979095459)
45.2625,12.3333,-13.1057,POINT (45.26250076293945 12.33329963684082)
45.2625,12.3375,-13.9001,POINT (45.26250076293945 12.337499618530273)
45.2625,12.3417,-14.6317,POINT (45.26250076293945 12.341699600219727)
45.2625,12.3458,-15.2742,POINT (45.26250076293945 12.345800399780273)
45.2625,12.35,-15.737,POINT (45.26250076293945 12.350000381469727)
45.2625,12.3542,-15.7775,POINT (45.26250076293945 12.35420036315918)
45.2625,12.3583,-15.0034,POINT (45.26250076293945 12.35830020904541)
45.2625,12.3625,-15.275,POINT (45.26250076293945 12.362500190734863)
45.2625,12.3667,-15.8709,POINT (45.26250076293945 12.366700172424316)
45.2625,12.3708,-16.2873,POINT (45.26250076293945 12.370800018310547)
45.2625,12.375,-16.5986,POINT (45.26250076293945 12.375)
45.2625,12.3792,-16.9006,POINT (45.26250076293945 12.379199981689453)
45.2625,12.3833,-17.3263,POINT (45.26250076293945 12.383299827575684)
45.2625,12.3875,-17.847,POINT (45.26250076293945 12.387499809265137)
45.2625,12.3917,-18.3094,POINT (45.26250076293945 12.39169979095459)
45.2625,12.3958,-18.7358,POINT (45.26250076293945 12.39579963684082)
45.2625,12.4,-19.1097,POINT (45.26250076293945 12.399999618530273)
45.2625,12.4042,-19.3989,POINT (45.26250076293945 12.404199600219727)
45.2625,12.4083,-19.6181,POINT (45.26250076293945 12.408300399780273)
45.2625,12.4125,-19.7794,POINT (45.26250076293945 12.412500381469727)
45.2625,12.4167,-19.9121,POINT (45.26250076293945 12.41670036315918)
45.2625,12.4208,-20.0455,POINT (45.26250076293945 12.42080020904541)
45.2625,12.425,-20.1276,POINT (45.26250076293945 12.425000190734863)
45.2625,12.4292,-20.3712,POINT (45.26250076293945 12.429200172424316)
45.2625,12.4333,-20.8144,POINT (45.26250076293945 12.433300018310547)
45.2625,12.4375,-21.2462,POINT (45.26250076293945 12.4375)
45.2625,12.4417,-21.578,POINT (45.26250076293945 12.441699981689453)
45.2625,12.4458,-21.7726,POINT (45.26250076293945 12.445799827575684)
45.2625,12.45,-21.878,POINT (45.26250076293945 12.449999809265137)
45.2625,12.4542,-21.9455,POINT (45.26250076293945 12.45419979095459)
45.2625,12.4583,-22.0159,POINT (45.26250076293945 12.45829963684082)
