lat,lon,depth
45.183594,12.222656,0.0
45.183594,12.230469,0.0
45.183594,12.238281,0.0
45.183594,12.246094,0.0
45.183594,12.253906,0.0
45.183594,12.261719,0.0
45.183594,12.269531,0.0
45.183594,12.277344,0.0
45.183594,12.285156,0.0
45.183594,12.292969,0.0
45.183594,12.300781,0.0
45.183594,12.308594,0.0
45.183594,12.316406,0.0
45.183594,12.324219,-2.8260295
45.183594,12.332031,-7.258842
45.183594,12.339844,-11.587727
45.183594,12.347656,-14.266968
45.183594,12.355469,-15.018852
45.183594,12.363281,-16.488298
45.183594,12.371094,-18.109455
45.183594,12.378906,-19.562284
45.183594,12.386719,-20.568085
45.183594,12.394531,-21.25781
45.183594,12.402344,-21.809872
45.183594,12.410156,-22.259897
45.183594,12.417969,-22.754038
45.183594,12.425781,-23.648872
45.183594,12.433594,-24.25881
45.183594,12.441406,-24.802101
45.183594,12.449219,-24.953096
45.183594,12.457031,-25.063435
45.183594,12.464844,-25.085394
45.183594,12.472656,-25.077805
45.183594,12.480469,-25.074705
45.183594,12.488281,-25.017767
45.183594,12.496094,-25.195356
45.183594,12.503906,-26.061886
45.183594,12.511719,-26.44551
45.183594,12.519531,-26.57612
45.183594,12.527344,-26.539406
45.183594,12.535156,-26.406662
45.183594,12.542969,-26.133314
45.183594,12.550781,-25.699175
45.183594,12.558594,-25.218403
45.183594,12.566406,-24.93182
45.183594,12.574219,-24.846304
45.183594,12.582031,-24.97996
45.183594,12.589844,-25.048534
45.183594,12.597656,-25.18295
45.183594,12.605469,-25.294077
45.183594,12.613281,-25.248453
45.183594,12.621094,-25.150352
45.183594,12.628906,-25.218605
45.183594,12.636719,-25.346918
45.183594,12.644531,-25.500776
45.183594,12.652344,-25.78711
45.183594,12.660156,-26.153217
45.183594,12.667969,-26.65922
45.183594,12.675781,-26.938541
45.183594,12.683594,-27.148596
45.183594,12.691406,-27.31711
45.191406,12.222656,0.0
45.191406,12.230469,0.0
45.191406,12.238281,0.0
45.191406,12.246094,0.0
45.191406,12.253906,0.0
45.191406,12.261719,0.0
45.191406,12.269531,0.0
45.191406,12.277344,0.0
45.191406,12.285156,0.0
45.191406,12.292969,0.0
45.191406,12.300781,0.0
45.191406,12.308594,-0.30198464
45.191406,12.316406,-2.5746682
45.191406,12.324219,-6.188019
45.191406,12.332031,-9.925398
45.191406,12.339844,-13.527599
45.191406,12.347656,-14.754043
45.191406,12.355469,-15.035101
45.191406,12.363281,-16.446014
45.191406,12.371094,-18.012262
45.191406,12.378906,-19.130938
45.191406,12.386719,-20.207075
45.191406,12.394531,-21.086634
45.191406,12.402344,-21.772
45.191406,12.410156,-22.254112
